ee64d121-ae8d-41ae-ac40-ed8873a10469	43426fb2-3503-4726-bf14-d142aa7ee50f	2023-03-09 22:56:12.142303+00	2023-03-09 22:56:12.142303+00	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	(42.0255,-71.0161)	42.0255	-71.0161	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
144eee55-cd08-48e5-9124-57c4bc08493b	c6685b27-9507-4b05-994a-188308617d63	2023-03-10 15:55:03.433708+00	2023-03-10 15:55:03.433708+00	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	\N	42.6583	-83.2375	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
22909931-8320-4574-8f0c-4d57a862159e	92471dd0-f79f-43e3-8dd8-2e23e6b62955	2023-03-13 14:52:13.240889+00	2023-03-13 14:52:13.240889+00	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	\N	33.9367	-83.9573	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
3020070d-9064-4450-a450-926090ff3438	41c663fb-80b4-4da1-81c9-947d909de6ef	2023-03-14 21:16:24.489941+00	2023-03-14 21:16:24.489941+00	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	\N	41.3826	-81.7964	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
4bf14e5b-381e-4f38-9e20-adb94b4a3e40	afb230e7-cbe3-47c9-99ef-3f0bcfee116e	2023-03-13 08:06:11.136509+00	2023-03-13 08:06:11.136509+00	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	\N	40.7939	-74.0258	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
534eba7e-2141-40ce-8962-38393a46385b	c6287571-d179-434d-8a67-238aa8ecfcd3	2023-03-13 18:32:12.695895+00	2023-03-13 18:32:12.695895+00	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	\N	46.9209	-96.8318	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
85c1a979-96e3-4b31-b3b6-bdc613e2bd89	364c9b58-acca-4ab6-acb7-45ab17ad350b	2023-03-13 15:57:57.588143+00	2023-03-13 15:57:57.588143+00	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	\N	37.7806	-122.2166	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
d1509382-8009-4d46-81ff-f2cd57cadffb	a5dd60f7-cf68-4426-88e3-b8157d884a6d	2023-03-13 18:32:12.146842+00	2023-03-13 18:32:12.146842+00	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	\N	44.8471	-93.1543	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
d71178bd-b23a-47ab-96e8-b128c6012ace	3eab457f-3c0e-4bc0-8e9b-64103eebcbbf	2023-03-10 15:55:02.831774+00	2023-03-10 15:55:02.831774+00	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	\N	39.7835	-104.9669	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
d712e0dd-af0f-4fbc-b0aa-6c279a20f722	420248e9-f48f-443c-8f29-fa2bec8a7c29	2023-03-10 20:24:33.631632+00	2023-03-10 20:24:33.631632+00	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	23134774-9f6d-4f2e-83ba-fdbd4f0256a5	\N	37.9625	-121.2624	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
427f51f9-69f8-4311-810b-25e2236e5074	a93b8816-3f6e-4257-be4e-9c1be65f49f3	2023-03-15 17:22:40.887548+00	2023-03-15 17:22:40.887548+00	\N	\N	\N	35.1506	-106.569	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
ba6d8bbb-64f8-44a6-9edd-441022f34071	f624676b-bacc-42ed-8a2b-bd4e21018e0e	2023-03-15 17:38:17.421833+00	2023-03-15 17:38:17.421833+00	\N	\N	\N	36.1165	-80.0831	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
5305d3ad-ad03-47fa-a37d-3cf780e6127a	faba4d27-3287-4c18-b2ad-fe3f794b293e	2023-03-15 17:50:33.567375+00	2023-03-15 17:50:33.567375+00	\N	\N	\N	42.2541	-71.7746	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
9bc11b0a-1dd1-4e64-8efb-cd1800b0b29d	cbffb3bb-2dcb-44a5-9067-2ca622c744d9	2023-03-15 19:09:31.1109+00	2023-03-15 19:09:31.1109+00	\N	\N	\N	37.4955	-77.471	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
2ad6f595-ef64-438a-8360-bca4117d54ed	fe69ef74-85b7-4a9c-b1b6-e418faba7be9	2023-03-16 15:48:51.658533+00	2023-03-16 15:48:51.658533+00	\N	\N	\N	34.9176	-82.1258	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
c2676718-51ec-44ff-9903-f16e9ab598d3	8dcdc702-9f6a-471c-9d41-1879d833a3b2	2023-03-16 15:52:29.286092+00	2023-03-16 15:52:29.286092+00	\N	\N	\N	32.7914	-83.679	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
30d49bdb-4361-4775-85e6-96792e171ab0	f6049581-9e30-438b-9638-81e9578ee57a	2023-03-17 21:36:25.04362+00	2023-03-17 21:36:25.04362+00	\N	\N	\N	33.4491	-112.1972	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
16d5c4f4-2081-4210-b68c-e9001c6932a4	02789353-3c35-413f-9176-56e2f8d464a4	2023-03-17 21:36:25.605275+00	2023-03-17 21:36:25.605275+00	\N	\N	\N	33.9886	-118.0883	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
fe3765ab-02f6-49f3-93ea-7fd18be5a3ca	c451802f-6cff-4dbc-a1fa-e338161579c1	2023-03-20 21:36:15.40424+00	2023-03-20 21:36:15.40424+00	\N	\N	(39.5109,-76.1805)	39.5109	-76.1805	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
6bdd25f4-9776-4114-b0a9-bc6e8b486237	b8a483b8-0642-4c45-9c4f-dd25e48a4db9	2023-03-20 21:42:32.406077+00	2023-03-20 21:42:32.406077+00	\N	\N	(45.1528,-93.144)	45.1528	-93.144	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
